AGEP,SEX,PINCP,PUMA,state
84,1,20200,03221,42
83,2,0,03221,42
60,2,43000,03229,42
66,1,0,03229,42
65,1,35910,03227,42
84,2,11400,03227,42
69,1,12000,03229,42
70,1,18000,03229,42
51,2,177500,03221,42
56,1,150000,03221,42
24,1,126000,03221,42
18,1,11000,03221,42
30,1,30000,03230,42
30,2,170000,03230,42
30,1,60000,03228,42
33,1,32000,03228,42
72,1,44400,03216,42
68,2,9600,03216,42
17,1,2500,03216,42
17,1,0,03216,42
91,2,34400,03216,42
35,2,0,03216,42
39,1,42000,03216,42
17,1,5000,03216,42
13,2,-19999,03216,42
11,2,-19999,03216,42
10,2,-19999,03216,42
61,1,10700,03225,42
55,2,0,03225,42
29,1,19900,03225,42
18,1,0,03225,42
72,2,23200,03224,42
77,1,38320,03224,42
46,2,7000,03216,42
38,2,100050,03230,42
50,2,76000,03221,42
30,2,276100,03230,42
31,1,74000,03230,42
68,2,2900,03228,42
53,1,91000,03228,42
23,2,40000,03228,42
46,1,51000,03228,42
41,2,71400,03223,42
16,1,3400,03223,42
74,1,48600,03224,42
33,2,55000,03216,42
36,2,90000,03216,42
41,1,112000,03216,42
34,1,13000,03231,42
34,2,140000,03231,42
72,1,28500,03223,42
72,2,12000,03223,42
49,1,15000,03223,42
33,1,38000,03223,42
63,2,110000,03230,42
43,2,70000,03221,42
18,1,5000,03221,42
16,1,0,03221,42
15,2,0,03221,42
13,1,-19999,03221,42
69,2,0,03221,42
70,1,0,03221,42
67,2,50150,03222,42
54,1,60000,03221,42
54,2,30000,03221,42
79,2,37850,03216,42
52,2,70000,03229,42
55,1,52000,03229,42
19,1,9000,03229,42
62,1,12000,03229,42
37,2,109000,03227,42
8,2,-19999,03227,42
6,1,-19999,03227,42
48,2,42000,03231,42
48,1,0,03231,42
65,2,11000,03228,42
66,1,5000,03227,42
71,1,2500,03216,42
68,2,62600,03221,42
49,2,33000,03221,42
13,1,-19999,03221,42
8,1,-19999,03221,42
56,1,55000,03224,42
30,1,39000,03224,42
49,2,42000,03224,42
30,1,83000,03230,42
59,1,30000,03231,42
52,2,50000,03231,42
60,1,61500,03230,42
55,1,50000,03230,42
62,2,33100,03216,42
44,1,10100,03216,42
36,2,23500,03216,42
11,2,-19999,03216,42
4,1,-19999,03216,42
2,1,-19999,03216,42
31,2,75000,03231,42
32,1,48000,03231,42
35,2,126410,03231,42
51,2,52000,03216,42
63,1,15000,03216,42
13,2,-19999,03216,42
63,1,10100,03228,42
81,1,900,03230,42
80,2,900,03230,42
55,2,38000,03227,42
15,2,160,03227,42
11,1,-19999,03227,42
67,2,110000,03230,42
51,2,45000,03225,42
58,1,44400,03225,42
25,1,40000,03225,42
65,1,15300,03222,42
62,2,38000,03222,42
70,1,80000,03224,42
26,2,30520,03230,42
27,2,41000,03229,42
8,2,-19999,03229,42
79,2,11500,03228,42
35,2,103000,03228,42
51,2,1200,03225,42
31,1,96000,03216,42
27,2,70000,03216,42
59,2,61000,03221,42
65,1,60000,03221,42
33,1,50000,03221,42
53,2,60000,03231,42
19,2,0,03231,42
12,2,-19999,03231,42
43,2,20000,03224,42
14,2,-19999,03224,42
41,1,68000,03221,42
29,2,20000,03221,42
5,1,-19999,03221,42
29,1,88000,03230,42
30,2,68000,03230,42
71,2,12100,03231,42
56,1,160000,03222,42
57,2,77000,03222,42
25,2,32600,03222,42
89,1,23800,03222,42
86,2,9300,03222,42
81,1,12000,03222,42
73,2,15000,03222,42
38,2,200000,03228,42
39,1,125000,03228,42
7,1,-19999,03228,42
4,2,-19999,03228,42
30,2,100000,03227,42
54,1,133020,03216,42
52,2,27000,03216,42
23,2,9100,03216,42
20,2,0,03216,42
48,2,50000,03223,42
71,2,6600,03227,42
41,2,35400,03222,42
48,2,38000,03227,42
31,1,230000,03230,42
66,2,19800,03228,42
40,2,0,03228,42
67,1,22400,03224,42
65,1,96000,03224,42
66,2,8200,03227,42
62,2,20000,03230,42
24,1,-1420,03229,42
39,1,2100,03223,42
38,2,0,03223,42
12,2,-19999,03223,42
10,1,-19999,03223,42
52,2,0,03222,42
49,1,10000,03222,42
9,2,-19999,03222,42
51,1,56000,03222,42
51,2,0,03222,42
14,2,-19999,03222,42
61,1,36000,03221,42
62,2,7800,03221,42
35,2,85000,03230,42
35,1,180000,03230,42
2,2,-19999,03230,42
79,2,4800,03216,42
78,1,18600,03216,42
32,1,120000,03229,42
38,2,35000,03229,42
10,2,-19999,03229,42
81,2,43100,03227,42
84,1,16000,03227,42
86,2,0,03231,42
86,2,0,03231,42
86,2,15000,03231,42
68,2,13600,03230,42
72,1,48600,03230,42
66,2,63140,03221,42
69,1,45100,03221,42
43,1,26000,03223,42
67,2,93000,03223,42
43,1,46000,03223,42
91,2,1200,03230,42
34,2,97000,03216,42
37,1,91000,03216,42
2,2,-19999,03216,42
61,2,0,03224,42
62,1,18000,03224,42
27,1,10000,03224,42
80,2,38600,03216,42
64,1,42100,03227,42
65,1,60200,03221,42
56,2,15000,03221,42
40,1,80000,03231,42
35,2,200000,03231,42
0,2,-19999,03231,42
72,2,42300,03230,42
70,2,32400,03222,42
64,1,565000,03216,42
66,2,180000,03216,42
76,2,0,03225,42
59,2,3200,03225,42
33,2,37900,03228,42
32,1,46300,03228,42
38,2,4000,03224,42
56,1,10000,03224,42
68,2,25300,03228,42
73,2,0,03228,42
14,1,-19999,03228,42
14,1,-19999,03228,42
36,1,70000,03228,42
28,2,35000,03228,42
31,1,61000,03228,42
84,1,43400,03229,42
64,2,14400,03225,42
53,2,10000,03216,42
69,1,99000,03216,42
59,1,60900,03221,42
54,2,60000,03221,42
27,2,5300,03221,42
24,2,38000,03221,42
29,2,40000,03231,42
63,2,42000,03227,42
87,1,20100,03227,42
42,1,30000,03231,42
36,2,24000,03231,42
13,1,-19999,03231,42
10,2,-19999,03231,42
7,1,-19999,03231,42
56,1,200000,03230,42
56,1,100100,03230,42
29,2,37000,03229,42
29,2,66000,03229,42
61,2,53000,03216,42
95,1,34000,03231,42
60,2,8900,03221,42
31,2,37800,03221,42
22,2,80,03221,42
27,1,0,03221,42
35,2,12500,03225,42
40,1,50000,03225,42
18,1,10000,03225,42
3,2,-19999,03225,42
6,1,-19999,03225,42
3,2,-19999,03225,42
46,2,22800,03225,42
37,1,10300,03225,42
55,1,112000,03230,42
18,2,13300,03222,42
46,2,34000,03222,42
70,2,8600,03228,42
47,1,17800,03228,42
58,2,30000,03221,42
61,1,35000,03221,42
27,2,32000,03225,42
11,2,-19999,03225,42
5,1,-19999,03225,42
24,2,10000,03225,42
66,1,566000,03230,42
24,1,25000,03230,42
79,1,14500,03221,42
79,2,1300,03224,42
47,2,68000,03222,42
16,1,0,03222,42
67,1,72000,03223,42
26,2,9600,03223,42
23,1,9500,03223,42
66,1,51200,03222,42
68,2,58000,03222,42
36,2,70000,03230,42
43,1,98000,03230,42
77,2,1500,03224,42
55,2,30000,03231,42
69,1,147800,03230,42
33,2,35000,03222,42
38,1,38000,03222,42
12,2,-19999,03222,42
10,1,-19999,03222,42
6,2,-19999,03222,42
70,2,19300,03222,42
63,1,45600,03222,42
62,2,7300,03224,42
72,1,27000,03224,42
24,1,84000,03230,42
22,2,0,03230,42
29,2,15300,03216,42
27,1,35000,03216,42
66,1,42000,03227,42
66,2,33000,03227,42
38,1,63000,03231,42
72,2,9400,03224,42
44,2,100000,03221,42
47,1,63000,03221,42
11,2,-19999,03221,42
9,1,-19999,03221,42
23,2,14400,03216,42
22,2,8000,03216,42
62,1,281400,03230,42
71,1,41400,03230,42
66,2,1000,03230,42
43,2,24500,03229,42
80,2,5100,03224,42
82,2,10100,03230,42
43,2,50000,03216,42
37,1,10000,03216,42
7,1,-19999,03216,42
2,2,-19999,03216,42
32,1,32000,03230,42
32,2,48000,03230,42
64,1,322100,03221,42
53,2,66000,03221,42
20,2,9900,03221,42
19,2,1400,03221,42
32,2,0,03227,42
33,1,56000,03227,42
29,1,2000,03227,42
66,1,18400,03228,42
38,1,28000,03228,42
26,1,22800,03228,42
56,1,48000,03221,42
51,2,258000,03221,42
25,1,10000,03221,42
30,1,14400,03231,42
28,2,4800,03231,42
0,1,-19999,03231,42
84,2,25900,03222,42
23,2,46000,03228,42
51,1,35000,03229,42
69,2,48500,03229,42
65,1,56000,03228,42
53,2,96000,03228,42
26,2,50000,03228,42
35,2,89600,03228,42
34,1,72000,03228,42
67,2,50400,03227,42
38,1,80000,03227,42
66,2,34800,03223,42
69,1,100500,03221,42
65,2,66000,03221,42
23,1,6000,03221,42
66,1,24000,03227,42
28,1,87000,03230,42
28,2,130000,03230,42
35,1,92000,03231,42
37,2,11110,03231,42
56,2,80000,03216,42
61,1,2000,03216,42
30,1,9000,03216,42
27,1,35000,03216,42
41,2,30000,03228,42
63,2,36000,03222,42
75,1,15300,03222,42
38,1,9300,03222,42
27,1,39500,03222,42
2,1,-19999,03222,42
45,2,38500,03229,42
11,2,-19999,03229,42
7,2,-19999,03229,42
3,2,-19999,03229,42
68,1,334400,03222,42
62,2,273350,03222,42
31,1,61000,03229,42
30,2,100000,03222,42
73,1,62500,03222,42
30,2,26800,03224,42
31,1,48010,03224,42
65,2,73400,03227,42
89,2,34400,03227,42
63,2,57800,03227,42
39,2,49000,03221,42
42,1,15000,03221,42
60,1,135800,03231,42
54,2,37700,03231,42
69,1,435100,03230,42
62,2,0,03230,42
30,2,60000,03216,42
69,1,63200,03228,42
68,2,15200,03228,42
35,1,50000,03228,42
32,1,75000,03228,42
68,2,9600,03222,42
61,1,9800,03225,42
60,2,9800,03225,42
78,2,53500,03216,42
95,1,226800,03216,42
55,1,58000,03221,42
37,2,105000,03221,42
8,1,-19999,03221,42
3,1,-19999,03221,42
71,1,53000,03224,42
36,2,40000,03224,42
18,1,24000,03224,42
39,2,38000,03231,42
62,1,38000,03216,42
60,2,24000,03228,42
69,2,37500,03224,42
31,2,35800,03224,42
12,2,-19999,03224,42
12,2,-19999,03224,42
4,2,-19999,03224,42
4,1,-19999,03224,42
3,1,-19999,03224,42
95,2,13900,03228,42
38,2,80000,03230,42
52,1,14700,03227,42
51,2,45000,03227,42
16,2,3800,03227,42
69,2,23400,03230,42
48,2,70000,03228,42
31,2,29000,03221,42
36,1,84000,03227,42
35,2,85000,03227,42
79,2,171700,03229,42
84,2,9500,03221,42
75,2,59500,03225,42
42,2,0,03222,42
52,1,72000,03222,42
22,1,8600,03222,42
19,1,0,03222,42
25,1,70120,03229,42
49,2,75000,03222,42
59,1,47000,03222,42
16,1,0,03222,42
11,1,-19999,03222,42
67,2,40000,03222,42
71,2,10100,03228,42
18,1,20000,03228,42
34,1,90000,03227,42
39,1,60000,03227,42
50,1,35010,03229,42
50,2,0,03229,42
54,2,20300,03227,42
25,1,2630,03227,42
49,1,140220,03230,42
52,2,0,03221,42
55,1,200000,03221,42
21,2,3500,03221,42
19,2,3200,03221,42
17,2,0,03221,42
75,1,529600,03230,42
75,2,81300,03227,42
76,1,14200,03227,42
38,1,100,03231,42
36,1,60300,03231,42
29,2,40000,03221,42
27,2,77000,03230,42
49,2,13000,03222,42
56,1,96000,03222,42
26,1,25000,03222,42
13,1,-19999,03222,42
11,2,-19999,03222,42
42,2,20000,03222,42
44,1,59000,03222,42
18,1,31200,03222,42
15,1,0,03222,42
65,2,107000,03221,42
65,1,56900,03221,42
51,2,75000,03222,42
34,2,70000,03229,42
27,2,45000,03229,42
80,2,167000,03229,42
52,1,99000,03229,42
70,1,20000,03227,42
76,2,7200,03231,42
82,1,7200,03231,42
31,1,8700,03230,42
38,1,56000,03216,42
33,1,140000,03228,42
33,2,89000,03228,42
37,2,26000,03224,42
54,2,1200,03224,42
45,2,1000,03216,42
51,1,255000,03216,42
8,1,-19999,03216,42
34,2,100000,03231,42
89,1,14200,03231,42
86,2,9500,03231,42
67,1,27600,03223,42
54,2,17100,03223,42
47,2,34000,03231,42
19,1,8100,03231,42
35,2,77000,03225,42
17,2,3020,03225,42
29,2,30000,03230,42
56,2,98000,03231,42
25,1,119000,03230,42
25,2,48000,03230,42
63,2,48800,03229,42
77,1,43100,03229,42
28,2,65000,03229,42
27,2,50000,03229,42
28,2,143000,03230,42
55,2,275000,03216,42
56,1,545000,03216,42
16,1,0,03216,42
70,2,41000,03216,42
71,1,88500,03216,42
46,2,125000,03216,42
53,1,55000,03216,42
7,2,-19999,03216,42
23,2,24000,03216,42
78,2,0,03216,42
33,1,50000,03222,42
32,2,50000,03222,42
10,1,-19999,03222,42
44,1,19000,03230,42
39,2,90900,03230,42
47,2,7420,03231,42
32,1,280,03231,42
7,2,-19999,03231,42
5,1,-19999,03231,42
59,2,93000,03231,42
37,1,62000,03230,42
75,2,40000,03216,42
70,1,10000,03231,42
61,1,65000,03221,42
63,2,10300,03221,42
75,1,509100,03230,42
73,2,324500,03230,42
40,1,100000,03228,42
35,2,65000,03228,42
35,1,80000,03228,42
59,1,9080,03227,42
62,2,9600,03225,42
40,1,60000,03225,42
47,1,9600,03225,42
22,1,2000,03227,42
22,1,5000,03227,42
22,1,5000,03227,42
22,2,1000,03227,42
21,1,5000,03227,42
25,2,84000,03230,42
25,1,110000,03230,42
27,2,12000,03229,42
33,2,25000,03229,42
33,2,0,03229,42
37,1,172000,03230,42
35,1,195000,03231,42
30,2,101000,03231,42
0,2,-19999,03231,42
61,2,49400,03221,42
58,2,0,03221,42
32,1,136600,03228,42
78,2,9600,03227,42
39,2,23000,03228,42
42,1,170000,03228,42
3,2,-19999,03228,42
45,1,112040,03221,42
37,2,0,03221,42
25,1,38000,03216,42
24,2,15000,03216,42
35,2,220000,03216,42
33,2,105000,03216,42
33,1,18000,03216,42
48,2,30000,03221,42
51,1,40000,03221,42
20,2,11000,03221,42
18,1,1000,03221,42
15,2,0,03221,42
62,2,7800,03222,42
86,1,17500,03224,42
63,2,17600,03224,42
31,2,0,03224,42
72,1,44800,03231,42
70,2,17600,03231,42
61,2,17300,03225,42
28,2,20000,03225,42
23,2,25000,03225,42
18,2,0,03225,42
61,2,54000,03222,42
85,1,20000,03222,42
79,2,9000,03222,42
58,2,25000,03231,42
62,2,15000,03231,42
63,1,28200,03228,42
55,2,21900,03228,42
21,2,13100,03228,42
68,1,27000,03224,42
40,1,0,03224,42
46,1,65000,03224,42
47,2,69000,03224,42
14,1,-19999,03224,42
11,1,-19999,03224,42
45,2,35000,03230,42
47,2,138000,03230,42
5,1,-19999,03230,42
25,2,55000,03216,42
23,2,30000,03216,42
25,2,60000,03216,42
71,2,33800,03224,42
45,1,0,03224,42
24,2,48500,03224,42
13,1,-19999,03224,42
11,2,-19999,03224,42
3,2,-19999,03224,42
52,1,0,03221,42
14,1,-19999,03221,42
62,2,33000,03221,42
52,2,59000,03224,42
63,2,65100,03221,42
63,1,100000,03221,42
27,1,0,03221,42
75,1,100000,03222,42
21,2,3500,03229,42
52,2,65000,03224,42
27,2,45000,03224,42
35,2,40000,03228,42
34,1,20000,03228,42
16,2,2500,03228,42
10,2,-19999,03228,42
5,2,-19999,03228,42
3,1,-19999,03228,42
75,1,8500,03228,42
69,1,586100,03230,42
69,2,27150,03230,42
31,1,58000,03230,42
30,2,30000,03230,42
32,1,53000,03222,42
42,2,0,03222,42
4,1,-19999,03222,42
16,2,0,03222,42
66,1,0,03222,42
63,2,0,03222,42
32,1,103400,03231,42
32,2,85000,03231,42
63,2,90000,03224,42
61,2,42000,03231,42
74,1,16000,03231,42
47,1,11000,03231,42
55,1,45500,03223,42
56,2,35000,03231,42
25,1,34000,03231,42
73,2,12000,03231,42
68,1,27700,03227,42
68,2,19800,03227,42
37,1,65000,03227,42
74,2,20200,03216,42
10,2,-19999,03216,42
59,2,9800,03228,42
85,2,22900,03227,42
59,2,41300,03227,42
60,2,86000,03216,42
59,1,93000,03230,42
61,2,105000,03230,42
23,2,12000,03230,42
36,1,445000,03216,42
36,1,36000,03216,42
36,1,45900,03230,42
30,2,10300,03223,42
6,2,-19999,03223,42
56,2,22000,03227,42
71,2,27700,03227,42
43,2,56000,03231,42
43,1,190000,03231,42
16,2,2100,03231,42
36,2,580,03221,42
38,1,89000,03221,42
13,1,-19999,03221,42
10,1,-19999,03221,42
18,2,1500,03221,42
47,1,1500,03216,42
62,1,1560,03223,42
61,2,260,03223,42
29,1,42100,03223,42
26,1,27000,03223,42
53,1,629000,03228,42
43,1,76000,03228,42
57,2,9840,03231,42
25,2,0,03230,42
37,1,60000,03225,42
75,1,49300,03223,42
73,2,21790,03223,42
52,1,14400,03228,42
67,2,38500,03222,42
74,1,0,03222,42
39,2,30000,03222,42
17,1,0,03222,42
17,1,0,03222,42
82,2,13200,03230,42
62,2,30000,03231,42
59,1,37200,03231,42
42,1,2000,03222,42
43,2,45000,03222,42
12,1,-19999,03222,42
4,2,-19999,03222,42
51,1,27000,03228,42
40,2,40100,03216,42
18,1,0,03216,42
15,2,0,03216,42
10,2,-19999,03216,42
2,1,-19999,03216,42
28,2,47200,03230,42
30,1,70000,03230,42
28,1,71000,03230,42
28,2,65000,03230,42
54,2,42000,03228,42
34,2,42200,03228,42
9,2,-19999,03228,42
58,1,9800,03225,42
66,1,22000,03227,42
53,2,41800,03227,42
57,2,33300,03223,42
29,1,11500,03230,42
53,1,100000,03216,42
25,2,47000,03230,42
28,1,200000,03230,42
25,2,32900,03229,42
62,2,17700,03225,42
50,1,20400,03225,42
62,1,85200,03223,42
51,2,245000,03230,42
47,1,300000,03230,42
14,2,-19999,03230,42
54,2,71000,03216,42
58,1,15000,03216,42
22,2,0,03216,42
20,1,10390,03216,42
48,1,7000,03222,42
22,2,6000,03222,42
18,2,13000,03222,42
44,2,136000,03230,42
46,2,75000,03230,42
38,2,0,03231,42
38,1,325000,03231,42
8,1,-19999,03231,42
4,1,-19999,03231,42
1,1,-19999,03231,42
25,1,88050,03230,42
64,1,85000,03231,42
61,2,75000,03231,42
24,1,40500,03230,42
36,1,56000,03228,42
36,2,12000,03228,42
7,2,-19999,03228,42
5,1,-19999,03228,42
74,2,10100,03231,42
40,2,20000,03221,42
9,1,-19999,03221,42
6,1,-19999,03221,42
60,2,0,03221,42
65,1,26000,03228,42
31,1,40000,03228,42
54,2,0,03228,42
56,2,17200,03222,42
16,2,8000,03222,42
88,2,31900,03222,42
9,2,-19999,03222,42
2,2,-19999,03222,42
16,2,8000,03222,42
26,2,75000,03230,42
32,2,250590,03228,42
28,1,165500,03228,42
64,2,10100,03228,42
43,2,52500,03221,42
54,2,72000,03221,42
85,2,40000,03221,42
59,1,68800,03224,42
25,1,59000,03230,42
54,1,40000,03230,42
26,2,59000,03230,42
26,1,60000,03230,42
71,2,26300,03231,42
66,2,14400,03231,42
65,1,1100,03222,42
65,2,40000,03222,42
51,2,89000,03221,42
44,1,42000,03221,42
29,2,14000,03221,42
13,2,-19999,03221,42
11,1,-19999,03221,42
24,1,39900,03221,42
69,2,48100,03221,42
72,2,33900,03221,42
20,2,2500,03229,42
21,2,3000,03229,42
20,2,10000,03229,42
27,2,100000,03230,42
25,1,26500,03227,42
30,1,303000,03222,42
47,1,0,03225,42
32,2,0,03225,42
7,1,-19999,03225,42
2,2,-19999,03225,42
24,2,0,03223,42
59,1,41300,03230,42
72,2,16900,03230,42
74,1,18000,03230,42
28,2,151000,03230,42
75,2,20000,03229,42
51,1,35000,03229,42
38,1,86300,03230,42
34,2,55000,03230,42
1,2,-19999,03230,42
69,1,30000,03224,42
26,1,75000,03216,42
22,2,29800,03216,42
2,1,-19999,03216,42
80,2,41100,03227,42
23,2,60000,03228,42
29,2,45000,03216,42
63,1,0,03227,42
61,2,20000,03227,42
63,2,46000,03216,42
23,1,17500,03230,42
79,1,67100,03216,42
76,2,59000,03216,42
40,1,18000,03224,42
38,2,10300,03224,42
9,1,-19999,03224,42
7,1,-19999,03224,42
73,2,24100,03224,42
28,2,70000,03230,42
27,1,28700,03230,42
34,2,3000,03228,42
52,2,33000,03222,42
46,1,65000,03222,42
15,2,0,03222,42
36,2,15000,03222,42
22,1,20000,03222,42
74,1,54600,03223,42
66,1,25200,03223,42
48,1,38000,03223,42
28,1,40000,03222,42
12,2,-19999,03222,42
28,1,39000,03222,42
67,2,3600,03222,42
41,2,102000,03221,42
19,2,10000,03221,42
17,1,0,03221,42
42,2,25000,03231,42
11,2,-19999,03231,42
9,2,-19999,03231,42
7,2,-19999,03231,42
1,2,-19999,03231,42
52,2,78800,03228,42
68,1,52070,03228,42
70,2,72000,03221,42
95,2,2300,03221,42
57,1,170000,03224,42
31,1,57000,03231,42
29,2,39000,03231,42
69,2,22470,03227,42
36,2,91000,03216,42
28,2,58000,03228,42
47,1,51000,03227,42
34,2,19300,03227,42
6,1,-19999,03227,42
22,1,23000,03227,42
8,2,-19999,03227,42
27,2,2000,03230,42
25,2,50000,03230,42
25,2,55000,03230,42
23,2,20000,03229,42
0,2,-19999,03229,42
78,2,84980,03230,42
80,2,0,03225,42
72,1,36000,03225,42
31,1,53000,03225,42
73,2,24500,03216,42
73,1,56700,03216,42
24,1,0,03216,42
33,2,98000,03227,42
0,1,-19999,03227,42
74,2,21500,03230,42
50,1,90000,03230,42
24,2,58000,03230,42
41,2,45000,03216,42
68,2,11400,03227,42
56,2,10200,03221,42
83,2,31100,03221,42
41,1,59200,03229,42
40,2,52000,03229,42
12,2,-19999,03229,42
10,1,-19999,03229,42
30,2,40000,03221,42
30,2,31000,03230,42
30,1,32080,03230,42
32,1,108630,03230,42
32,2,64890,03230,42
80,2,0,03228,42
12,2,-19999,03228,42
38,1,115000,03228,42
41,2,68000,03228,42
3,2,-19999,03228,42
3,2,-19999,03228,42
51,1,1500,03231,42
44,2,14400,03231,42
23,2,1100,03231,42
14,1,-19999,03231,42
52,1,0,03228,42
91,1,41700,03216,42
74,2,36000,03216,42
32,2,81000,03228,42
33,1,18000,03228,42
62,1,13000,03222,42
43,1,41000,03228,42
60,2,47000,03224,42
57,1,2000,03224,42
38,1,100000,03230,42
31,2,30000,03230,42
73,2,52100,03225,42
66,1,4500,03225,42
45,1,20030,03231,42
44,2,0,03231,42
16,2,0,03231,42
66,2,156000,03230,42
81,2,236500,03216,42
80,1,79000,03216,42
45,1,0,03216,42
11,1,-19999,03216,42
42,2,65000,03222,42
37,1,16300,03227,42
23,1,1300,03229,42
22,2,25300,03227,42
68,1,8400,03229,42
40,1,43500,03216,42
33,2,85000,03216,42
57,2,21000,03216,42
66,1,37400,03216,42
60,2,18000,03225,42
26,1,0,03225,42
95,2,9700,03231,42
35,2,40000,03231,42
30,2,27600,03229,42
9,2,-19999,03229,42
7,2,-19999,03229,42
2,2,-19999,03229,42
25,2,42000,03229,42
45,1,37200,03229,42
5,1,-19999,03229,42
61,2,172000,03216,42
62,1,160100,03216,42
69,1,94700,03221,42
68,2,27100,03221,42
72,2,19000,03216,42
33,2,55000,03229,42
50,1,125000,03216,42
42,2,100000,03230,42
71,2,30500,03227,42
79,1,1800,03227,42
58,2,79400,03216,42
29,2,105500,03231,42
29,1,30000,03231,42
44,1,551000,03216,42
43,2,90000,03216,42
13,2,-19999,03216,42
11,2,-19999,03216,42
67,1,21000,03224,42
38,2,2300,03224,42
18,1,6400,03224,42
13,1,-19999,03224,42
1,1,-19999,03224,42
63,2,350,03230,42
67,1,73400,03230,42
71,2,30600,03221,42
74,1,66800,03221,42
95,2,2700,03231,42
65,2,0,03228,42
55,2,80720,03216,42
57,1,384020,03216,42
29,1,15000,03216,42
21,2,2200,03216,42
79,1,8400,03231,42
37,2,8000,03223,42
15,2,0,03223,42
60,1,14000,03223,42
56,2,0,03223,42
43,1,105010,03231,42
40,2,31000,03231,42
20,1,0,03231,42
65,2,1800,03224,42
58,2,39300,03216,42
60,1,50000,03216,42
33,2,43000,03216,42
30,1,75000,03216,42
6,2,-19999,03216,42
73,1,19600,03223,42
46,1,75000,03222,42
45,2,65000,03222,42
21,2,55000,03222,42
32,1,66450,03227,42
31,2,34000,03227,42
40,1,50000,03224,42
7,1,-19999,03224,42
41,1,25600,03227,42
67,1,22800,03231,42
65,2,900,03231,42
79,2,19800,03221,42
38,2,60200,03221,42
40,1,45000,03221,42
17,2,0,03221,42
15,1,0,03221,42
2,2,-19999,03221,42
73,2,0,03222,42
60,2,14400,03222,42
38,2,60000,03221,42
13,2,-19999,03221,42
29,1,124600,03216,42
29,2,50000,03216,42
33,1,55300,03223,42
33,2,56000,03223,42
6,2,-19999,03223,42
0,1,-19999,03223,42
83,1,47400,03227,42
64,2,56000,03227,42
54,1,188600,03222,42
58,2,0,03222,42
66,2,26000,03227,42
50,1,40000,03222,42
18,2,58000,03225,42
2,2,-19999,03225,42
57,1,81600,03222,42
37,2,76000,03227,42
37,1,49400,03227,42
39,1,150000,03216,42
67,2,25500,03230,42
43,1,22000,03230,42
36,2,24000,03230,42
18,1,0,03230,42
7,1,-19999,03230,42
33,1,87000,03231,42
67,1,16500,03221,42
71,2,24700,03231,42
71,1,31700,03228,42
64,1,30000,03223,42
55,2,30000,03223,42
25,1,30000,03223,42
52,1,18000,03231,42
51,2,0,03231,42
54,1,15600,03231,42
65,2,71000,03227,42
71,1,2700,03227,42
61,1,9900,03225,42
68,2,10360,03231,42
54,2,0,03228,42
37,2,3200,03228,42
49,1,1500,03228,42
10,1,-19999,03228,42
9,2,-19999,03228,42
5,1,-19999,03228,42
25,2,79000,03230,42
25,2,79000,03230,42
59,2,100000,03223,42
84,1,102100,03223,42
83,2,16500,03223,42
48,1,150000,03230,42
33,1,50000,03230,42
42,2,85000,03231,42
45,1,50000,03231,42
72,1,37600,03227,42
63,2,0,03227,42
66,1,125000,03227,42
59,1,28000,03227,42
63,2,12000,03228,42
39,1,10100,03228,42
68,1,24000,03231,42
44,1,0,03231,42
65,2,30000,03224,42
66,1,30000,03224,42
39,2,79000,03223,42
17,1,1000,03223,42
15,1,0,03223,42
1,2,-19999,03223,42
72,2,6500,03223,42
39,1,83000,03230,42
51,1,211000,03216,42
56,2,43000,03227,42
27,2,26000,03227,42
78,2,1300,03227,42
63,1,26600,03221,42
40,2,40000,03231,42
40,1,30000,03231,42
10,1,-19999,03231,42
2,2,-19999,03231,42
60,2,47000,03221,42
61,1,100000,03221,42
25,2,35000,03230,42
58,2,43000,03225,42
69,1,57000,03224,42
45,2,94000,03224,42
59,1,68000,03224,42
19,1,22000,03224,42
14,2,-19999,03224,42
42,1,120000,03224,42
61,1,49600,03224,42
76,1,24000,03216,42
50,2,4800,03229,42
15,2,0,03229,42
11,1,-19999,03229,42
56,1,60000,03229,42
59,2,0,03229,42
3,2,-19999,03229,42
66,2,34000,03224,42
37,2,120000,03230,42
33,2,30000,03231,42
39,1,30000,03231,42
29,1,110000,03230,42
41,1,111000,03230,42
19,2,8000,03231,42
47,1,178500,03231,42
64,1,72020,03231,42
63,2,32000,03231,42
35,1,120000,03231,42
29,2,100000,03228,42
26,2,55400,03230,42
27,1,40000,03230,42
42,2,67000,03231,42
52,2,9770,03222,42
72,2,22700,03216,42
75,1,45800,03216,42
30,1,30000,03228,42
28,2,10000,03228,42
74,1,48310,03224,42
52,2,32000,03224,42
62,1,20000,03224,42
40,2,51000,03227,42
81,1,0,03216,42
79,2,0,03216,42
52,2,70000,03216,42
54,1,71000,03216,42
23,2,0,03216,42
39,1,87200,03228,42
84,1,27200,03221,42
62,2,38000,03221,42
55,1,25000,03223,42
95,2,18000,03222,42
44,1,50000,03228,42
47,2,6500,03228,42
15,2,0,03228,42
13,2,-19999,03228,42
11,2,-19999,03228,42
9,2,-19999,03228,42
31,1,11000,03227,42
24,2,100,03227,42
55,2,100000,03231,42
56,1,50000,03231,42
36,2,30000,03228,42
33,1,9100,03228,42
0,2,-19999,03228,42
75,2,30300,03231,42
23,1,73000,03222,42
58,2,3820,03224,42
69,1,24300,03224,42
34,1,20000,03224,42
24,1,30000,03231,42
50,2,32400,03224,42
